X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	Y
Design 2	0.40509915	0.051835158	0.19201995	0.061840088	0.151515152	0.42903752	0.457627119	1	0.761904762	0.333333333	0	0	0.093559273	0.061820707	0.061339084	5.67584E-05	0.18103683	2.56072E-06	0.014226222	0.474290412	0.360368919	0.120151225	0.542372881	0.392677134	0.607322866	0.051835158	0.046925095	0.051835158	0.217543302	0.457627119	0.08113481	0.410378456	0.004498343	0.000560628	0.000672352	0.131229911	0.197313863	0.42903752	0.02776204	0.037607094	0.004408173	0.187656396	0.003318854	0.030597085	0.367164064	0.160083682	0.004105677	0.058123858	0.025656039	0.018444976	0.022366931	0.084131536	0.000115264	6.62049E-05	1.76702E-07	0.006396695	0.095129832	0.082775206	0.000615762	0.24170123	0.083329578	0.060736962	0.095071616	0.533358381	0.131531437	0.002143229	0.000215213	0.154738043	0.146839273	0.455839883	0.000106809	0.021126917	0.000721944	0.000699809	0.051062751	0.022581933	0.186430956	0.080846763
Design 2	0.490084986	0.051835158	0.19201995	0.061840088	0.151515152	0.42903752	0.457627119	1	0.761904762	0.333333333	0	0	0.093559273	0.061820707	0.061339084	5.67584E-05	0.18103683	3.70392E-06	0.014226222	0.57360399	0.474655002	0.17310073	0.542372881	0.392677134	0.607322866	0.051835158	0.046925095	0.051835158	0.217543302	0.457627119	0.08113481	0.496166961	0.007773274	0.000560628	0.000672352	0.22677352	0.197313863	0.42903752	0.019830028	0.026396714	0.003740412	0.187656396	0.003318854	0.036716971	0.529101717	0.231111495	0.0060207	0.07006539	0.030904052	0.018444976	0.022366931	0.100973096	0.000115264	6.62049E-05	1.76702E-07	0.006396695	0.095129832	0.082775206	0.000748923	0.24170123	0.083329578	0.060736962	0.095071616	0.533358381	0.227296189	0.003714576	0.000374495	0.190282636	0.182852922	0.555786261	0.000184945	0.030864544	0.000883715	0.000935044	0.064466029	0.02747499	0.232228217	0.072513872
Design 2	0.192634561	0.051835158	0.241895262	0.061840088	0.151515152	0.42903752	0.457627119	1	0.761904762	0.333333333	0	0	0.093559273	0.061820707	0.061339084	2.90445E-05	0.094285739	3.52577E-07	0.014226222	0.226006467	0.12548233	0.029896386	0.542372881	0.392677134	0.607322866	0.051835158	0.046925095	0.051835158	0.217543302	0.457627119	0.08113481	0.195907193	0.000562128	0.000560628	0.000672352	0.016393842	0.197313863	0.42903752	0.075354108	0.097410803	0.006213025	0.234939128	0.006482196	0.02390346	0.091133974	0.039013546	0.000623816	0.028270028	0.012536007	0.029754349	0.036232077	0.056617551	8.32466E-05	4.66113E-05	1.24406E-07	0.006218311	0.123281226	0.093956938	0.000200609	0.272798998	0.10756016	0.080681295	0.123224821	0.560271066	0.016429572	0.000200443	1.54341E-05	0.05828869	0.052875388	0.198640291	9.58117E-06	0.003889677	0.000226478	0.000153607	0.014017005	0.00742602	0.067749738	0.421320877
Design 2	0.235127479	0.051835158	0.241895262	0.061840088	0.151515152	0.42903752	0.457627119	1	0.761904762	0.333333333	0	0	0.093559273	0.061820707	0.061339084	2.90445E-05	0.094285739	5.24191E-07	0.014226222	0.275663256	0.165888563	0.043133763	0.542372881	0.392677134	0.607322866	0.051835158	0.046925095	0.051835158	0.217543302	0.457627119	0.08113481	0.238801445	0.000971494	0.000560628	0.000672352	0.028336793	0.197313863	0.42903752	0.059490085	0.078557267	0.005314597	0.234939128	0.006482196	0.028684621	0.131618387	0.056770499	0.001006821	0.034240794	0.015160013	0.029754349	0.036232077	0.067956313	8.32466E-05	4.66113E-05	1.24406E-07	0.006218311	0.123281226	0.093956938	0.00025074	0.272798998	0.10756016	0.080681295	0.123224821	0.560271066	0.028400166	0.000357443	2.92768E-05	0.074543411	0.070096259	0.24714675	1.69351E-05	0.006042918	0.000289157	0.000222909	0.020011132	0.009642509	0.089810755	0.325464663
Design 2	0.277620397	0.051835158	0.241895262	0.061840088	0.151515152	0.42903752	0.457627119	1	0.761904762	0.333333333	0	0	0.093559273	0.061820707	0.061339084	2.90445E-05	0.094285739	7.27008E-07	0.014226222	0.325320045	0.209819077	0.058777935	0.542372881	0.392677134	0.607322866	0.051835158	0.046925095	0.051835158	0.217543302	0.457627119	0.08113481	0.281695698	0.001542808	0.000560628	0.000672352	0.045004429	0.197313863	0.42903752	0.04815864	0.06450955	0.00464518	0.234939128	0.006482196	0.033465782	0.179463603	0.07775599	0.001459463	0.04021156	0.01778402	0.029754349	0.036232077	0.079295076	8.32466E-05	4.66113E-05	1.24406E-07	0.006218311	0.123281226	0.093956938	0.000300871	0.272798998	0.10756016	0.080681295	0.123224821	0.560271066	0.04510638	0.000576552	4.85959E-05	0.090798133	0.087317131	0.29565321	2.71983E-05	0.008587657	0.000351835	0.000297691	0.02600526	0.011819264	0.111871773	0.244540543
Design 2	0.320113314	0.051835158	0.241895262	0.061840088	0.151515152	0.42903752	0.457627119	1	0.761904762	0.333333333	0	0	0.093559273	0.061820707	0.061339084	2.90445E-05	0.094285739	9.61027E-07	0.014226222	0.374976834	0.257010921	0.076828902	0.542372881	0.392677134	0.607322866	0.051835158	0.046925095	0.051835158	0.217543302	0.457627119	0.08113481	0.324589951	0.002303059	0.000560628	0.000672352	0.067184195	0.197313863	0.42903752	0.039660057	0.053586817	0.004124679	0.234939128	0.006482196	0.038246943	0.234669621	0.101970017	0.001981742	0.046182326	0.020408026	0.029754349	0.036232077	0.090633839	8.32466E-05	4.66113E-05	1.24406E-07	0.006218311	0.123281226	0.093956938	0.000351002	0.272798998	0.10756016	0.080681295	0.123224821	0.560271066	0.067337483	0.000868122	7.43039E-05	0.107052855	0.104538002	0.34415967	4.08556E-05	0.011523895	0.000414513	0.00037751	0.031999388	0.013962574	0.13393279	0.177709635
Design 2	0.362606232	0.051835158	0.241895262	0.061840088	0.151515152	0.42903752	0.457627119	1	0.761904762	0.333333333	0	0	0.093559273	0.061820707	0.061339084	2.90445E-05	0.094285739	1.22625E-06	0.014226222	0.424633623	0.30725254	0.097286666	0.542372881	0.392677134	0.607322866	0.051835158	0.046925095	0.051835158	0.217543302	0.457627119	0.08113481	0.367484203	0.003279241	0.000560628	0.000672352	0.09566354	0.197313863	0.42903752	0.033050047	0.044819611	0.003706895	0.234939128	0.006482196	0.043028103	0.297236441	0.129412581	0.002573658	0.052153092	0.023032032	0.029754349	0.036232077	0.101972602	8.32466E-05	4.66113E-05	1.24406E-07	0.006218311	0.123281226	0.093956938	0.000401133	0.272798998	0.10756016	0.080681295	0.123224821	0.560271066	0.095882745	0.001242505	0.000107314	0.123307576	0.121758873	0.39266613	5.83918E-05	0.014851631	0.000477192	0.000462009	0.037993516	0.016077064	0.155993807	0.123909357
Design 2	0.40509915	0.051835158	0.241895262	0.061840088	0.151515152	0.42903752	0.457627119	1	0.761904762	0.333333333	0	0	0.093559273	0.061820707	0.061339084	2.90445E-05	0.094285739	1.52267E-06	0.014226222	0.474290412	0.360368919	0.120151225	0.542372881	0.392677134	0.607322866	0.051835158	0.046925095	0.051835158	0.217543302	0.457627119	0.08113481	0.410378456	0.004498343	0.000560628	0.000672352	0.131229911	0.197313863	0.42903752	0.02776204	0.037607094	0.003363197	0.234939128	0.006482196	0.047809264	0.367164064	0.160083682	0.003235212	0.058123858	0.025656039	0.029754349	0.036232077	0.113311364	8.32466E-05	4.66113E-05	1.24406E-07	0.006218311	0.123281226	0.093956938	0.000451264	0.272798998	0.10756016	0.080681295	0.123224821	0.560271066	0.131531437	0.001710053	0.000148538	0.139562298	0.138979745	0.441172589	8.0292E-05	0.018570865	0.00053987	0.000550897	0.043987643	0.018166277	0.178054825	0.105398034
Design 2	0.080033994	0.095262756	0.082294264	0.061840088	0.151515152	0.42903752	0.457627119	1	0.761904762	0.333333333	0	0	0.093559273	0.061820707	0.061339084	0.000623187	0.808047666	1.81433E-06	0.014226222	0.137037091	0.056722768	0.013636756	0.542372881	0.392677134	0.607322866	0.095262756	0.086239032	0.095262756	0.217543302	0.457627119	0.08113481	0.12682509	0.000364188	0.001808411	0.002175221	0.003532158	0.197313863	0.42903752	0.18267792	0.166281186	0.027826662	0.057536695	0.000302375	0.00145389	0.028441015	0.011515656	0.000864506	0.027604135	0.012243363	0.003331701	0.003302274	0.008635147	0.000345267	0.000309809	8.26885E-07	0.009068229	0.031211797	0.046393794	0.000641894	0.154974083	0.03340576	0.01977954	0.031149469	0.360237152	0.003538119	0.000129061	3.11627E-05	0.048625348	0.034546336	0.128059509	8.36478E-06	0.002341218	0.000595949	0.000258208	0.017907981	0.014065711	0.035949319	0.310868122
Design 2	0.058401841	0.157896194	0.082294264	0.061840088	0.151515152	0.42903752	0.457627119	1	0.761904762	0.333333333	0	0	0.093559273	0.061820707	0.061339084	0.000623187	0.808047666	2.3264E-06	0.014226222	0.148100912	0.056723099	0.017459836	0.542372881	0.392677134	0.607322866	0.157896194	0.142939545	0.157896194	0.217543302	0.457627119	0.08113481	0.145701712	0.001092953	0.005551758	0.006683828	0.003532198	0.197313863	0.42903752	0.238674062	0.166280586	0.027826582	0.039441567	0.000302375	0.001138446	0.025072328	0.010038109	0.001171771	0.045978066	0.020318259	0.003331701	0.003302274	0.008635179	0.000345267	0.000309809	8.26885E-07	0.009068229	0.031211797	0.046393794	0.000731732	0.154974083	0.03340576	0.01977954	0.031149469	0.360237152	0.003538158	0.000129063	4.65286E-05	0.046898509	0.039253086	0.133388499	8.36488E-06	0.002617487	0.000684609	0.00030929	0.022304409	0.015777653	0.035959193	0.252593807
Design 2	0.084481984	0.157896194	0.082294264	0.061840088	0.151515152	0.42903752	0.457627119	1	0.761904762	0.333333333	0	0	0.093559273	0.061820707	0.061339084	0.000623187	0.808047666	4.16519E-06	0.014226222	0.20489992	0.088943466	0.031188082	0.542372881	0.392677134	0.607322866	0.157896194	0.142939545	0.157896194	0.217543302	0.457627119	0.08113481	0.200462962	0.002591175	0.005551758	0.006683828	0.008388805	0.197313863	0.42903752	0.174042738	0.124281872	0.022267233	0.039441567	0.000302375	0.001518751	0.045256928	0.018891319	0.002275125	0.061833756	0.027286449	0.003331701	0.003302274	0.011539311	0.000345267	0.000309809	8.26885E-07	0.009068229	0.031211797	0.046393794	0.000992354	0.154974083	0.03340576	0.01977954	0.031149469	0.360237152	0.008406007	0.000326806	0.000115207	0.070195533	0.063416414	0.192488465	2.05427E-05	0.005434592	0.000941811	0.000508814	0.035058484	0.021893176	0.062133569	0.167531204
Design 2	0.110559987	0.157896194	0.082294264	0.061840088	0.151515152	0.42903752	0.457627119	1	0.761904762	0.333333333	0	0	0.093559273	0.061820707	0.061339084	0.000623187	0.808047666	6.52918E-06	0.014226222	0.261694269	0.12548751	0.048837443	0.542372881	0.392677134	0.607322866	0.157896194	0.142939545	0.157896194	0.217543302	0.457627119	0.08113481	0.25521972	0.005061068	0.005551758	0.006683828	0.016395165	0.197313863	0.42903752	0.135268185	0.097407829	0.018709929	0.039441567	0.000302375	0.001899024	0.071206731	0.030273216	0.003693622	0.077688145	0.034254067	0.003331701	0.003302274	0.014443204	0.000345267	0.000309809	8.26885E-07	0.009068229	0.031211797	0.046393794	0.001252954	0.154974083	0.03340576	0.01977954	0.031149469	0.360237152	0.016430898	0.000652795	0.000228426	0.093490646	0.087577759	0.251583583	4.06185E-05	0.009056329	0.001198992	0.000732567	0.047811514	0.027843481	0.088305799	0.081126391
Design 2	0.136637989	0.157896194	0.082294264	0.061840088	0.151515152	0.42903752	0.457627119	1	0.761904762	0.333333333	0	0	0.093559273	0.061820707	0.061339084	0.000623187	0.808047666	9.4185E-06	0.014226222	0.318488619	0.165895372	0.070408884	0.542372881	0.392677134	0.607322866	0.157896194	0.142939545	0.157896194	0.217543302	0.457627119	0.08113481	0.309976478	0.008745663	0.005551758	0.006683828	0.02833908	0.197313863	0.42903752	0.109418483	0.078554673	0.016214346	0.039441567	0.000302375	0.002279298	0.102923158	0.044184425	0.005427341	0.093542534	0.041221686	0.003331701	0.003302274	0.017347098	0.000345267	0.000309809	8.26885E-07	0.009068229	0.031211797	0.046393794	0.001513554	0.154974083	0.03340576	0.01977954	0.031149469	0.360237152	0.028402457	0.001139107	0.000397327	0.116785759	0.111739105	0.310678701	7.05675E-05	0.013482897	0.001456173	0.000977754	0.060564543	0.033665739	0.114478028	0.041139697
Design 2	0.162715992	0.157896194	0.082294264	0.061840088	0.151515152	0.42903752	0.457627119	1	0.761904762	0.333333333	0	0	0.093559273	0.061820707	0.061339084	0.000623187	0.808047666	1.28331E-05	0.014226222	0.375282968	0.209827658	0.095902405	0.542372881	0.392677134	0.607322866	0.157896194	0.142939545	0.157896194	0.217543302	0.457627119	0.08113481	0.364733237	0.0138879	0.005551758	0.006683828	0.045008059	0.197313863	0.42903752	0.09095441	0.064507239	0.014354894	0.039441567	0.000302375	0.002659571	0.140406207	0.060624944	0.007476282	0.109396923	0.048189305	0.003331701	0.003302274	0.020250991	0.000345267	0.000309809	8.26885E-07	0.009068229	0.031211797	0.046393794	0.001774154	0.154974083	0.03340576	0.01977954	0.031149469	0.360237152	0.045110018	0.001817806	0.000633046	0.140080872	0.135900451	0.36977382	0.000112365	0.018714295	0.001713354	0.001242329	0.073317573	0.039383626	0.140650258	0.029003875
Design 2	0.188793995	0.157896194	0.082294264	0.061840088	0.151515152	0.42903752	0.457627119	1	0.761904762	0.333333333	0	0	0.093559273	0.061820707	0.061339084	0.000623187	0.808047666	1.67731E-05	0.014226222	0.432077317	0.257021405	0.125318007	0.542372881	0.392677134	0.607322866	0.157896194	0.142939545	0.157896194	0.217543302	0.457627119	0.08113481	0.419489995	0.020730719	0.005551758	0.006683828	0.067189614	0.197313863	0.42903752	0.077106355	0.053584727	0.012909086	0.039441567	0.000302375	0.003039845	0.183655879	0.079594773	0.009840445	0.125251313	0.055156923	0.003331701	0.003302274	0.023154884	0.000345267	0.000309809	8.26885E-07	0.009068229	0.031211797	0.046393794	0.002034753	0.154974083	0.03340576	0.01977954	0.031149469	0.360237152	0.067342914	0.002720956	0.000946719	0.163375985	0.160061796	0.428868938	0.000167984	0.024750523	0.001970535	0.001524721	0.086070602	0.045013657	0.166822487	0.024417989
Design 2	0.11056034	0.157896194	0.082294264	0.061840088	0.151515152	0.42903752	0.322033898	1	0.761904762	0.333333333	0	0	0.068375289	0.061820707	0.061339084	0.000445124	0.808047666	6.52922E-06	0.006012775	0.261695039	0.122031582	0.046235109	0.677966102	0.293371966	0.706628034	0.157896194	0.142939545	0.157896194	0.217543302	0.322033898	0.123709243	0.255220463	0.004792426	0.00525368	0.006683828	0.015524341	0.117789961	0.42903752	0.135267765	0.097407529	0.018709889	0.039441567	0.000302375	0.00189903	0.071207122	0.030273388	0.003693644	0.07768836	0.032404748	0.003331701	0.003663439	0.014443243	0.000345267	0.000249792	6.66698E-07	0.005561962	0.034625531	0.059173737	0.001027642	0.154974083	0.03340576	0.023924094	0.034563423	0.516924427	0.016431032	0.000758289	0.000265065	0.093490962	0.093727745	0.251584384	4.71152E-05	0.009056384	0.001246999	0.000732571	0.047811687	0.027843561	0.095265722	0.098127726
Design 2	0.11056034	0.157896194	0.082294264	0.061840088	0.151515152	0.42903752	0.661016949	1	0.761904762	0.333333333	0	0	0.131335249	0.061820707	0.061339084	0.000890281	0.808047666	6.52922E-06	0.503006387	0.261695039	0.130505001	0.052741608	0.338983051	0.523324091	0.476675909	0.157896194	0.142939545	0.157896194	0.217543302	0.661016949	0.041205913	0.255220463	0.005464134	0.005998875	0.006683828	0.017701736	0.37540281	0.42903752	0.135267765	0.097407529	0.018709889	0.039441567	0.000302375	0.00189903	0.071207122	0.030273388	0.003693644	0.07768836	0.037028282	0.003331701	0.002795179	0.014443243	0.000345267	0.000436503	1.16503E-06	0.016136016	0.026418735	0.034678143	0.001712373	0.154974083	0.03340576	0.014612079	0.026356099	0.164878278	0.016431032	0.000617267	0.000216087	0.093490962	0.081025171	0.251584384	3.84305E-05	0.009056384	0.001153021	0.000732571	0.047811687	0.027843561	0.081312045	0.055512537
Design 2	0.028426962	0.375251867	0.082294264	0.061840088	0.151515152	0.42903752	0.457627119	1	0.761904762	0.333333333	0	0	0.093559273	0.061820707	0.061339084	0.000623187	0.808047666	3.79472E-06	0.014226222	0.172310602	0.056723143	0.028422197	0.542372881	0.392677134	0.607322866	0.375251867	0.339706296	0.375251867	0.217543302	0.457627119	0.08113481	0.190586552	0.009613359	0.049317524	0.059396708	0.003532203	0.197313863	0.42903752	0.399244144	0.166280508	0.027826572	0.01834798	0.000302375	0.000701348	0.019503696	0.00759564	0.002052828	0.123415181	0.054349988	0.003331701	0.003302274	0.008635183	0.000345267	0.000309809	8.26885E-07	0.009068229	0.031211797	0.046393794	0.00094535	0.154974083	0.03340576	0.01977954	0.031149469	0.360237152	0.003538163	0.000129063	9.98512E-05	0.043602479	0.049552327	0.144424831	8.3649E-06	0.00323322	0.000895423	0.000434649	0.032758236	0.019628634	0.0359782	0.224854786
Design 2	0.044512626	0.375251867	0.082294264	0.061840088	0.151515152	0.42903752	0.457627119	1	0.761904762	0.333333333	0	0	0.093559273	0.061820707	0.061339084	0.000623187	0.808047666	6.77531E-06	0.014226222	0.237173296	0.088939763	0.050675007	0.542372881	0.392677134	0.607322866	0.375251867	0.339706296	0.375251867	0.217543302	0.457627119	0.08113481	0.260303426	0.022787481	0.049317524	0.059396708	0.008388128	0.197313863	0.42903752	0.294475601	0.124285385	0.022267698	0.01834798	0.000302375	0.000935911	0.035354614	0.014548044	0.003841309	0.165081509	0.072661326	0.003331701	0.003302274	0.011538999	0.000345267	0.000309809	8.26885E-07	0.009068229	0.031211797	0.046393794	0.001277148	0.154974083	0.03340576	0.01977954	0.031149469	0.360237152	0.008405328	0.000326779	0.000241591	0.065798278	0.077146093	0.207197111	2.0541E-05	0.006528875	0.001222869	0.000699312	0.048995526	0.026870081	0.062156049	0.137611091
Design 2	0.060598289	0.375251867	0.082294264	0.061840088	0.151515152	0.42903752	0.457627119	1	0.761904762	0.333333333	0	0	0.093559273	0.061820707	0.061339084	0.000623187	0.808047666	1.06075E-05	0.014226222	0.302035989	0.125482334	0.079285764	0.542372881	0.392677134	0.607322866	0.375251867	0.339706296	0.375251867	0.217543302	0.457627119	0.08113481	0.3300203	0.044506979	0.049317524	0.059396708	0.016393843	0.197313863	0.42903752	0.231614475	0.097410801	0.018710322	0.01834798	0.000302375	0.001170475	0.055734367	0.02348685	0.006140785	0.206747837	0.090972664	0.003331701	0.003302274	0.014442814	0.000345267	0.000309809	8.26885E-07	0.009068229	0.031211797	0.046393794	0.001608947	0.154974083	0.03340576	0.01977954	0.031149469	0.360237152	0.016429573	0.000652741	0.000475271	0.087994078	0.104739858	0.269969391	4.06151E-05	0.010766147	0.001550314	0.000996136	0.065232815	0.033916478	0.088333899	0.055121058
Design 2	0.076683953	0.375251867	0.082294264	0.061840088	0.151515152	0.42903752	0.457627119	1	0.761904762	0.333333333	0	0	0.093559273	0.061820707	0.061339084	0.000623187	0.808047666	1.52913E-05	0.014226222	0.366898682	0.165888568	0.114254466	0.542372881	0.392677134	0.607322866	0.375251867	0.339706296	0.375251867	0.217543302	0.457627119	0.08113481	0.399737174	0.076908198	0.049317524	0.059396708	0.028336795	0.197313863	0.42903752	0.189707058	0.078557265	0.016214689	0.01834798	0.000302375	0.001405039	0.080642953	0.034412057	0.008951256	0.248414165	0.109284002	0.003331701	0.003302274	0.01734663	0.000345267	0.000309809	8.26885E-07	0.009068229	0.031211797	0.046393794	0.001940745	0.154974083	0.03340576	0.01977954	0.031149469	0.360237152	0.028400168	0.001139014	0.000823875	0.110189877	0.132333623	0.332741671	7.05618E-05	0.015945034	0.00187776	0.001321392	0.081470105	0.040811241	0.114511748	0.026766857
Design 2	0.092769616	0.375251867	0.082294264	0.061840088	0.151515152	0.42903752	0.457627119	1	0.761904762	0.333333333	0	0	0.093559273	0.061820707	0.061339084	0.000623187	0.808047666	2.08266E-05	0.014226222	0.431761375	0.209819084	0.155581114	0.542372881	0.392677134	0.607322866	0.375251867	0.339706296	0.375251867	0.217543302	0.457627119	0.08113481	0.469454048	0.12212748	0.049317524	0.059396708	0.045004431	0.197313863	0.42903752	0.159773188	0.064509548	0.0143552	0.01834798	0.000302375	0.001639602	0.110080373	0.047323666	0.012272722	0.290080492	0.12759534	0.003331701	0.003302274	0.020250445	0.000345267	0.000309809	8.26885E-07	0.009068229	0.031211797	0.046393794	0.002272544	0.154974083	0.03340576	0.01977954	0.031149469	0.360237152	0.045106382	0.001817658	0.001310388	0.132385676	0.159927389	0.395513951	0.000112355	0.022065537	0.002205206	0.001672369	0.097707395	0.047582407	0.140689598	0.020894686
Design 2	0.044512748	0.375251867	0.082294264	0.061840088	0.151515152	0.42903752	0.322033898	1	0.761904762	0.333333333	0	0	0.068375289	0.061820707	0.061339084	0.000445124	0.808047666	6.77533E-06	0.006012775	0.237173788	0.086466893	0.047975056	0.677966102	0.293371966	0.706628034	0.375251867	0.339706296	0.375251867	0.217543302	0.322033898	0.123709243	0.260303956	0.021577902	0.046696105	0.059396708	0.007942283	0.117789961	0.42903752	0.294475004	0.124285136	0.022267665	0.01834798	0.000302375	0.000935913	0.035354752	0.014548105	0.003841325	0.165081826	0.068773169	0.003331701	0.003663439	0.011539021	0.000345267	0.000249792	6.66698E-07	0.005561962	0.034625531	0.059173737	0.001047652	0.154974083	0.03340576	0.023924094	0.034563423	0.516924427	0.008405376	0.000380786	0.000280309	0.065798447	0.082764932	0.207197588	2.3867E-05	0.006528904	0.001271766	0.000699314	0.048995649	0.026870135	0.067725094	0.160652374
Design 2	0.044512748	0.375251867	0.082294264	0.061840088	0.151515152	0.42903752	0.661016949	1	0.761904762	0.333333333	0	0	0.131335249	0.061820707	0.061339084	0.000890281	0.808047666	6.77533E-06	0.503006387	0.237173788	0.092529726	0.054725417	0.338983051	0.523324091	0.476675909	0.375251867	0.339706296	0.375251867	0.217543302	0.661016949	0.041205913	0.260303956	0.024602174	0.053249653	0.059396708	0.009057017	0.37540281	0.42903752	0.294475004	0.124285136	0.022267665	0.01834798	0.000302375	0.000935913	0.035354752	0.014548105	0.003841325	0.165081826	0.07849391	0.003331701	0.002795179	0.011539021	0.000345267	0.000436503	1.16503E-06	0.016136016	0.026418735	0.034678143	0.001745097	0.154974083	0.03340576	0.014612079	0.026356099	0.164878278	0.008405376	0.000308589	0.000228551	0.065798447	0.071159236	0.207197588	1.94208E-05	0.006528904	0.001176043	0.000699314	0.048995649	0.026870135	0.056559764	0.089682984
Design 2	0.044512748	0.375251867	0.082294264	0.061840088	0.151515152	0.42903752	0.152542373	1	0.761904762	0.333333333	0	0	0.036895309	0.061820707	0.061339084	0.000222546	0.808047666	6.77533E-06	0.001899438	0.237173788	0.08327582	0.044599876	0.847457627	0.152402703	0.847597297	0.375251867	0.339706296	0.375251867	0.217543302	0.152542373	0.232646815	0.260303956	0.020065766	0.04341933	0.059396708	0.007384916	0.046226489	0.42903752	0.294475004	0.124285136	0.022267665	0.01834798	0.000302375	0.000935913	0.035354752	0.014548105	0.003841325	0.165081826	0.063912798	0.003331701	0.00414045	0.011539021	0.000345267	0.000193297	5.15912E-07	0.002238743	0.039134234	0.091911936	0.000825793	0.154974083	0.03340576	0.029995446	0.039072415	0.746455384	0.008405376	0.000616713	0.000449442	0.065798447	0.094597737	0.207197588	3.83964E-05	0.006528904	0.001385904	0.000699314	0.048995649	0.026870135	0.080148199	0.181177013
Design 2	0.044512748	0.375251867	0.082294264	0.061840088	0.151515152	0.42903752	0.830508475	1	0.761904762	0.333333333	0	0	0.16281523	0.061820707	0.061339084	0.001112859	0.808047666	6.77533E-06	0.987689056	0.237173788	0.095421162	0.058100597	0.169491525	0.618327402	0.381672598	0.375251867	0.339706296	0.375251867	0.217543302	0.830508475	0.018168424	0.260303956	0.026114311	0.056526427	0.059396708	0.009614384	0.613457935	0.42903752	0.294475004	0.124285136	0.022267665	0.01834798	0.000302375	0.000935913	0.035354752	0.014548105	0.003841325	0.165081826	0.083354281	0.003331701	0.002404868	0.011539021	0.000345267	0.000593293	0.01912076	0.018964316	0.000199482	0.031938614	0.002300392	0.154974083	0.03340576	0.011149565	0.022666643	0.03397596	0.008405376	0.000323959	0.00023957	0.065798447	0.067327356	0.207197588	2.03673E-05	0.006528904	0.001149483	0.000699314	0.048995649	0.026870135	0.05321162	0.050031843
Design 2	0.007082153	0.62273915	0.082294264	0.061840088	0.151515152	0.42903752	0.457627119	1	0.761904762	0.333333333	0	0	0.093559273	0.061820707	0.061339084	0.000623187	0.808047666	2.96431E-06	0.014226222	0.138414906	0.036479526	0.022222405	0.542372881	0.392677134	0.607322866	0.62273915	0.563750452	0.62273915	0.217543302	0.457627119	0.08113481	0.166543748	0.016785315	0.197310224	0.237643821	0.001536629	0.197313863	0.42903752	0.731623675	0.216059072	0.034415736	0.011016023	0.000302375	0.000390094	0.009182906	0.003068817	0.001554544	0.173985676	0.076574491	0.003331701	0.003302274	0.006533667	0.000345267	0.000309809	8.26885E-07	0.009068229	0.031211797	0.046393794	0.000830924	0.154974083	0.03340576	0.01977954	0.031149469	0.360237152	0.001537971	4.7811E-05	6.81246E-05	0.026007273	0.035132484	0.104602545	3.36104E-06	0.001692184	0.000782499	0.000333464	0.027158587	0.016427423	0.017042242	0.260982624
Design 2	0.015638952	0.62273915	0.082294264	0.061840088	0.151515152	0.42903752	0.457627119	1	0.761904762	0.333333333	0	0	0.093559273	0.061820707	0.061339084	0.000623187	0.808047666	5.17661E-06	0.014226222	0.189507473	0.056724468	0.038739266	0.542372881	0.392677134	0.607322866	0.62273915	0.563750452	0.62273915	0.217543302	0.457627119	0.08113481	0.225399266	0.038426573	0.197310224	0.237643821	0.00353236	0.197313863	0.42903752	0.550337431	0.166278107	0.027826254	0.011016023	0.000302375	0.000514871	0.016596352	0.006320444	0.002882021	0.229808453	0.101107244	0.003331701	0.003302274	0.008635312	0.000345267	0.000309809	8.26885E-07	0.009068229	0.031211797	0.046393794	0.001111031	0.154974083	0.03340576	0.01977954	0.031149469	0.360237152	0.003538321	0.00012907	0.000160573	0.04158447	0.056868187	0.151816779	8.36529E-06	0.003679308	0.001058931	0.000535151	0.040866232	0.022445553	0.035991453	0.19398394
Design 2	0.027855524	0.62273915	0.082294264	0.061840088	0.151515152	0.42903752	0.457627119	1	0.761904762	0.333333333	0	0	0.093559273	0.061820707	0.061339084	0.000623187	0.808047666	9.38692E-06	0.014226222	0.262452511	0.090091708	0.070173149	0.542372881	0.392677134	0.607322866	0.62273915	0.563750452	0.62273915	0.217543302	0.457627119	0.08113481	0.309427499	0.093378579	0.197310224	0.237643821	0.008599969	0.197313863	0.42903752	0.404266104	0.123202809	0.022124398	0.011016023	0.000302375	0.000693015	0.030705171	0.012508742	0.005408395	0.309506831	0.136132744	0.003331701	0.003302274	0.011635838	0.000345267	0.000309809	8.26885E-07	0.009068229	0.031211797	0.046393794	0.001510941	0.154974083	0.03340576	0.01977954	0.031149469	0.360237152	0.008617659	0.000335404	0.00039532	0.063824088	0.087900329	0.219224709	2.10722E-05	0.00746108	0.001453594	0.000863296	0.060436684	0.030775497	0.063045308	0.077659013
